Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-29 00:00:00-04:00,258.59252746788644,261.26626170283777,257.7365626894256,261.02581787109375,19937800,0.0,0.0
2021-06-30 00:00:00-04:00,260.34292678716713,260.98729972356773,259.29459535920773,260.5448913574219,21656500,0.0,0.0
2021-07-01 00:00:00-04:00,259.3041265310135,261.44889520569876,259.2945287403573,261.21807861328125,16725300,0.0,0.0
2021-07-02 00:00:00-04:00,262.391594122123,267.3735840761219,262.0838189235368,267.0369567871094,26458000,0.0,0.0
2021-07-06 00:00:00-04:00,267.40236092120523,268.6911361826912,263.81492881537,267.0465087890625,31565600,0.0,0.0
2021-07-07 00:00:00-04:00,268.71999662413555,269.9606949040537,266.55600233060557,269.229736328125,23260000,0.0,0.0
2021-07-08 00:00:00-04:00,266.31559288844903,268.0756582442465,264.36319007014714,266.81573486328125,24618600,0.0,0.0
2021-07-09 00:00:00-04:00,265.1807143722743,267.4216381390511,264.7960100826157,267.31585693359375,23916700,0.0,0.0
2021-07-12 00:00:00-04:00,268.4891758346326,269.07584463447415,266.0077793129093,266.7195129394531,18931700,0.0,0.0
2021-07-13 00:00:00-04:00,266.9118604799698,272.03813906947397,266.7868543506358,270.2396240234375,26120100,0.0,0.0
2021-07-14 00:00:00-04:00,271.557233051648,272.8171562130653,269.8260200844515,271.71112060546875,23113700,0.0,0.0
2021-07-15 00:00:00-04:00,271.22070421622124,271.71121913746225,269.1336383650554,270.28778076171875,22604200,0.0,0.0
2021-07-16 00:00:00-04:00,271.2878604937852,273.24026242004686,268.77761267371085,270.018310546875,26186800,0.0,0.0
2021-07-19 00:00:00-04:00,268.2679788683728,269.65293765611636,263.9592442852176,266.42138671875,32935600,0.0,0.0
2021-07-20 00:00:00-04:00,267.40239850810826,270.2300203759046,265.70006671057956,268.6430969238281,26259700,0.0,0.0
2021-07-21 00:00:00-04:00,268.23914676268924,270.75899355414396,266.69070249429734,270.6435852050781,24364300,0.0,0.0
2021-07-22 00:00:00-04:00,272.9903826413608,275.4717801246783,272.5864533261634,275.2024841308594,23384100,0.0,0.0
2021-07-23 00:00:00-04:00,276.38534199654606,278.9051883924715,275.5486022461029,278.5974426269531,22768100,0.0,0.0
2021-07-26 00:00:00-04:00,277.9530216151671,278.61664882454664,275.68324632300676,278.0010986328125,23176100,0.0,0.0
2021-07-27 00:00:00-04:00,278.36658164145285,278.51084204738186,272.1342972969276,275.5870666503906,33604100,0.0,0.0
2021-07-28 00:00:00-04:00,277.943434405772,279.0590972753007,272.98067033830415,275.2793273925781,33566900,0.0,0.0
2021-07-29 00:00:00-04:00,275.2985435397369,277.5875733755724,275.1446559746078,275.5486145019531,18168300,0.0,0.0
2021-07-30 00:00:00-04:00,274.2694496090991,275.70248527997103,273.0576034519027,274.0193786621094,20944800,0.0,0.0
2021-08-02 00:00:00-04:00,275.41397422948273,275.8083056438092,272.89412751695914,273.932861328125,16267400,0.0,0.0
2021-08-03 00:00:00-04:00,274.50992752859145,276.2507385273349,273.1441936458983,276.1449279785156,17879000,0.0,0.0
2021-08-04 00:00:00-04:00,275.2793045071055,276.59693186168965,273.76931036819576,275.5582275390625,16191300,0.0,0.0
2021-08-05 00:00:00-04:00,275.9140841592982,278.55896605599236,275.1639006499143,278.4531555175781,13900200,0.0,0.0
2021-08-06 00:00:00-04:00,277.48174751216084,278.43389548261604,276.62575357226086,278.3954162597656,16589300,0.0,0.0
2021-08-09 00:00:00-04:00,278.67435793533804,280.4055415160007,276.8085117411987,277.3086242675781,16117600,0.0,0.0
2021-08-10 00:00:00-04:00,277.7606812698353,278.1934918740184,274.29831384057627,275.49090576171875,18616600,0.0,0.0
2021-08-11 00:00:00-04:00,276.2315480324196,277.6261343230459,274.93314516719175,275.98150634765625,13955900,0.0,0.0
2021-08-12 00:00:00-04:00,275.6736478943844,278.88597374560374,275.3947248502605,278.7320861816406,14561300,0.0,0.0
2021-08-13 00:00:00-04:00,278.41476627205253,281.7040218560263,278.24162438521927,281.65594482421875,18249000,0.0,0.0
2021-08-16 00:00:00-04:00,281.98291302988906,283.55061152329273,278.93407230117066,283.3390197753906,22507600,0.0,0.0
2021-08-17 00:00:00-04:00,281.21341638939873,282.21364129239646,279.9534640914063,281.87701416015625,20075300,0.0,0.0
2021-08-18 00:00:00-04:00,281.4145875343293,284.09344038644264,279.7089674078397,280.1522521972656,21813000,0.56,0.0
2021-08-19 00:00:00-04:00,278.1864346679161,286.6469859033091,278.1382656084222,285.9724426269531,29850500,0.0,0.0
2021-08-20 00:00:00-04:00,288.81521057004136,294.7125403153344,287.2156032523231,293.286376953125,40817600,0.0,0.0
2021-08-23 00:00:00-04:00,292.21667776411977,294.2884471743219,290.86762066495834,293.56573486328125,22830200,0.0,0.0
2021-08-24 00:00:00-04:00,293.92232360780326,294.5294067686128,291.0122120736746,291.6096496582031,18175800,0.0,0.0
2021-08-25 00:00:00-04:00,293.2284806156416,293.5079376265004,289.48967340701506,291.0218200683594,20006100,0.0,0.0
2021-08-26 00:00:00-04:00,290.0389036898351,291.42651371995913,288.0731473198594,288.2080383300781,17666100,0.0,0.0
2021-08-27 00:00:00-04:00,288.1116739143192,289.92327755138285,286.0302588466658,288.81512451171875,22605700,0.0,0.0
2021-08-30 00:00:00-04:00,290.1641777400818,293.1513945858638,290.10636310625455,292.5443115234375,16348100,0.0,0.0
2021-08-31 00:00:00-04:00,293.3441394842218,293.42121586283224,290.53036644546444,290.89654541015625,26285300,0.0,0.0
2021-09-01 00:00:00-04:00,291.85055818104365,294.08615577563324,290.5207625531025,290.848388671875,18983800,0.0,0.0
2021-09-02 00:00:00-04:00,291.20496087003505,292.3227302959744,289.2584364332611,290.1931457519531,16285600,0.0,0.0
2021-09-03 00:00:00-04:00,290.03896669123856,291.5904047928127,289.3355453558773,290.18353271484375,14747900,0.0,0.0
2021-09-07 00:00:00-04:00,290.05824109463697,290.13531748316177,287.3504808113143,289.2584228515625,17180400,0.0,0.0
2021-09-08 00:00:00-04:00,288.873035877343,289.6728248620788,286.6470834777918,289.2873840332031,15046800,0.0,0.0
2021-09-09 00:00:00-04:00,289.87511543646343,291.1470962428215,286.1940934395369,286.43499755859375,19927000,0.0,0.0
2021-09-10 00:00:00-04:00,287.5624103075582,289.0078348637292,284.6330083063583,284.95098876953125,19633400,0.0,0.0
2021-09-13 00:00:00-04:00,286.7240711170078,287.678071426656,283.3803207637957,286.1844482421875,23652900,0.0,0.0
2021-09-14 00:00:00-04:00,288.66095649526324,290.42439115897747,287.2540846387654,288.8825988769531,21853400,0.0,0.0
2021-09-15 00:00:00-04:00,292.2263443776221,294.211391982283,290.8387342879429,293.7295837402344,28356300,0.0,0.0
2021-09-16 00:00:00-04:00,292.70817930849984,294.20177323213824,289.81732959262365,294.11505126953125,19550800,0.0,0.0
2021-09-17 00:00:00-04:00,293.1032859884223,293.4212665400656,288.6320906685241,288.959716796875,41372500,0.0,0.0
2021-09-20 00:00:00-04:00,285.5484866618961,287.8515443910694,278.98626014030367,283.59234619140625,38278700,0.0,0.0
2021-09-21 00:00:00-04:00,284.93179059163447,286.7144871567123,283.3707364278861,284.07415771484375,22364100,0.0,0.0
2021-09-22 00:00:00-04:00,285.9339770236081,289.29698969688434,283.7947469001605,287.7166442871094,26626300,0.0,0.0
2021-09-23 00:00:00-04:00,287.9767902418922,289.9521922582794,286.70480943359127,288.66094970703125,18604600,0.0,0.0
2021-09-24 00:00:00-04:00,287.3793723405542,288.8922279642704,286.1266531897196,288.4586181640625,14999000,0.0,0.0
2021-09-27 00:00:00-04:00,285.36539716620223,285.6833776639269,282.28181268174734,283.4670715332031,23571700,0.0,0.0
2021-09-28 00:00:00-04:00,279.25607020918045,280.20042503434115,272.4625851539167,273.2045593261719,43186200,0.0,0.0
2021-09-29 00:00:00-04:00,274.7271290344914,276.3363524670483,272.713173645824,273.6671447753906,26353700,0.0,0.0
2021-09-30 00:00:00-04:00,275.31486617919455,277.35772848518707,271.3736781629652,271.66278076171875,32343600,0.0,0.0
2021-10-01 00:00:00-04:00,271.8554890446492,279.42953021502547,271.05570026891905,278.58154296875,30086300,0.0,0.0
2021-10-04 00:00:00-04:00,276.9434331461272,277.280704871904,270.05357963632,272.80950927734375,31350700,0.0,0.0
2021-10-05 00:00:00-04:00,273.71522140234265,279.8341913063189,273.71522140234265,278.2538757324219,24993000,0.0,0.0
2021-10-06 00:00:00-04:00,275.3824109462825,282.946808790649,275.1222449940411,282.4457092285156,28002600,0.0,0.0
2021-10-07 00:00:00-04:00,284.4402643887922,285.8471654194184,283.22612779643686,284.1222839355469,20430500,0.0,0.0
2021-10-08 00:00:00-04:00,285.44243361714194,285.8471654194184,283.0719456530571,284.1222839355469,17685700,0.0,0.0
2021-10-11 00:00:00-04:00,282.26256704142725,287.1288187573514,282.0987392920623,283.52490234375,19298600,0.0,0.0
2021-10-12 00:00:00-04:00,284.5944565534147,284.690824072325,281.71325300359666,282.2239685058594,17974100,0.0,0.0
2021-10-13 00:00:00-04:00,284.1801784650092,286.4639451294158,282.81182993730505,285.52923583984375,23416300,0.0,0.0
2021-10-14 00:00:00-04:00,288.32368317323034,292.2359637895139,286.9938877052562,291.7348937988281,27262900,0.0,0.0
2021-10-15 00:00:00-04:00,291.33982641094127,293.3730726386509,289.5860372188823,293.14178466796875,25384800,0.0,0.0
2021-10-18 00:00:00-04:00,292.52511657650416,296.9962825877865,291.6771292104213,296.1097717285156,22729300,0.0,0.0
2021-10-19 00:00:00-04:00,297.1312237845537,298.04664203126316,296.0423321773978,297.0155944824219,17682100,0.0,0.0
2021-10-20 00:00:00-04:00,297.95987037171125,298.4320624863461,294.9726531333277,296.2253723144531,16537100,0.0,0.0
2021-10-21 00:00:00-04:00,295.994050963795,299.703950433072,295.2134946556288,299.45343017578125,16918100,0.0,0.0
2021-10-22 00:00:00-04:00,299.10658782442397,299.77148563337295,296.6011787740469,297.9117126464844,17449300,0.0,0.0
2021-10-25 00:00:00-04:00,298.1043577788396,298.14291066917554,295.3098760778801,296.91912841796875,17554500,0.0,0.0
2021-10-26 00:00:00-04:00,299.6847813807239,301.03383882381803,297.3721072772416,298.8271484375,28107300,0.0,0.0
2021-10-27 00:00:00-04:00,304.50281355306396,314.2353460702273,304.50281355306396,311.4119567871094,52588700,0.0,0.0
2021-10-28 00:00:00-04:00,312.5296895645361,313.05005064705665,309.6677477215304,312.5489807128906,26297900,0.0,0.0
2021-10-29 00:00:00-04:00,312.33699627026226,319.92065282329474,312.11535390609777,319.5544738769531,34766000,0.0,0.0
2021-11-01 00:00:00-04:00,319.30397060914856,319.429245467658,314.4955333639382,317.3863830566406,27073200,0.0,0.0
2021-11-02 00:00:00-04:00,318.292176820312,321.3179468699199,317.9934580456365,321.00958251953125,26487100,0.0,0.0
2021-11-03 00:00:00-04:00,321.7515938792344,322.7152105302098,318.6198397635644,321.84796142578125,21500100,0.0,0.0
2021-11-04 00:00:00-04:00,320.7783004950608,324.2954947256181,317.52127212453837,324.1991271972656,23992200,0.0,0.0
2021-11-05 00:00:00-04:00,326.19381887877574,326.4636303126045,322.2526310669871,323.83294677734375,22570100,0.0,0.0
2021-11-08 00:00:00-05:00,325.0278447491498,325.36511641707693,322.2719155808302,324.7291259765625,20897000,0.0,0.0
2021-11-09 00:00:00-05:00,324.84478968180053,326.39622775578675,322.35867170289976,323.7270202636719,21307400,0.0,0.0
2021-11-10 00:00:00-05:00,322.3972273444752,322.45504199048236,317.91641583544316,318.7643737792969,25500900,0.0,0.0
2021-11-11 00:00:00-05:00,319.197991984075,321.62629517799496,318.48492512550797,320.3350524902344,16849800,0.0,0.0
2021-11-12 00:00:00-05:00,321.7708793286239,324.96044803422893,321.6456044610585,324.468994140625,23831000,0.0,0.0
2021-11-15 00:00:00-05:00,325.2591690047351,325.58679513357146,321.87686518692334,323.8426513671875,16723000,0.0,0.0
2021-11-16 00:00:00-05:00,323.4667424297264,328.2752082081739,323.3029441116358,327.15740966796875,20886800,0.0,0.0
2021-11-17 00:00:00-05:00,327.2057858501784,330.3432697598769,326.2983266086432,327.3795471191406,19053400,0.62,0.0
2021-11-18 00:00:00-05:00,326.47199828045603,330.5941871717435,325.448698473781,329.45501708984375,22463500,0.0,0.0
2021-11-19 00:00:00-05:00,330.7776231911043,333.152448348102,330.3528538835382,331.2313232421875,21963400,0.0,0.0
2021-11-22 00:00:00-05:00,332.6890870606931,337.56427133664994,327.79460580022015,328.0649108886719,31031100,0.0,0.0
2021-11-23 00:00:00-05:00,325.381155553639,327.69808997134413,322.0119904551096,325.9893493652344,30427600,0.0,0.0
2021-11-24 00:00:00-05:00,324.6378826820844,326.45280122259743,322.34993751851977,326.2114562988281,21661300,0.0,0.0
2021-11-26 00:00:00-05:00,322.77466242134005,326.230708290166,316.76033714457986,318.2663269042969,24217200,0.0,0.0
2021-11-29 00:00:00-05:00,323.3441535561007,327.29255146104833,323.15106590663515,324.97564697265625,28563500,0.0,0.0
2021-11-30 00:00:00-05:00,323.7110306026671,326.08585570049416,317.60016244351027,319.144775390625,42885600,0.0,0.0
2021-12-01 00:00:00-05:00,323.52755722387104,327.5338752743633,317.9862896800545,318.6523742675781,33337600,0.0,0.0
2021-12-02 00:00:00-05:00,318.8648101968354,321.94437289922337,316.4513616502016,318.0828552246094,30766000,0.0,0.0
2021-12-03 00:00:00-05:00,320.4963603630018,321.18180108322787,307.01966954803913,311.8272705078125,41779300,0.0,0.0
2021-12-06 00:00:00-05:00,312.7346847030442,316.1135127790288,308.1780925192748,314.8971252441406,30032600,0.0,0.0
2021-12-07 00:00:00-05:00,320.1584165809555,324.17436868608456,318.6717241569849,323.3248596191406,31021900,0.0,0.0
2021-12-08 00:00:00-05:00,323.70139443658877,323.8848188965732,319.34752350913357,323.3731689453125,24761000,0.0,0.0
2021-12-09 00:00:00-05:00,322.832576975175,324.84055346464856,320.62184956942644,321.56793212890625,22214200,0.0,0.0
2021-12-10 00:00:00-05:00,323.38282488539363,331.1251576149035,323.1994004295398,330.68109130859375,38095700,0.0,0.0
2021-12-13 00:00:00-05:00,328.88552605948894,331.88787203567045,327.34091275560786,327.64984130859375,28899400,0.0,0.0
2021-12-14 00:00:00-05:00,321.68374322246143,323.0545950116288,312.88912106633165,316.9726867675781,44438700,0.0,0.0
2021-12-15 00:00:00-05:00,317.23333915012444,323.5855526741377,313.26564359900055,323.0642395019531,35381100,0.0,0.0
2021-12-16 00:00:00-05:00,324.0875129645706,325.1011790200771,311.83684591434667,313.6517639160156,35034800,0.0,0.0
2021-12-17 00:00:00-05:00,309.77095234774947,313.67109344538676,306.2666203467996,312.58984375,47750300,0.0,0.0
2021-12-20 00:00:00-05:00,308.96970202135424,311.6244956878622,306.5755796789902,308.8345642089844,28326500,0.0,0.0
2021-12-21 00:00:00-05:00,312.09749750257555,316.38378416236156,308.72830354629133,315.9590148925781,24740600,0.0,0.0
2021-12-22 00:00:00-05:00,316.93404606965555,322.06020834026276,314.47234037759364,321.6644287109375,24831500,0.0,0.0
2021-12-23 00:00:00-05:00,321.2300361252478,324.7440317285957,321.2107391407732,323.1028747558594,19617800,0.0,0.0
2021-12-27 00:00:00-05:00,323.84615541209826,330.6231374487701,323.8171952094219,330.59417724609375,19947000,0.0,0.0
2021-12-28 00:00:00-05:00,331.2698529399604,331.9070067210348,328.53784287937066,329.4356384277344,15661500,0.0,0.0
2021-12-29 00:00:00-05:00,329.48402148531875,332.38016007251247,327.9201113620014,330.1115417480469,15042000,0.0,0.0
2021-12-30 00:00:00-05:00,330.072869357275,331.250633386475,327.0898505902694,327.5725402832031,15994500,0.0,0.0
2021-12-31 00:00:00-05:00,326.79066689386144,327.61121600779853,324.22275355126135,324.6764831542969,18000800,0.0,0.0
2022-01-03 00:00:00-05:00,323.7400001560889,326.29824977245147,318.3628296202537,323.1607666015625,28865100,0.0,0.0
2022-01-04 00:00:00-05:00,323.23793081044835,323.5951458907131,314.8294855450226,317.61944580078125,32674300,0.0,0.0
2022-01-05 00:00:00-05:00,314.57856765657084,314.78131857507753,305.0406424002805,305.4267883300781,40054300,0.0,0.0
2022-01-06 00:00:00-05:00,302.30856806148427,307.66644167118665,300.7060346434731,303.0133056640625,39646100,0.0,0.0
2022-01-07 00:00:00-05:00,303.2739937762214,305.54264171592666,299.35455497870817,303.1678161621094,32720000,0.0,0.0
2022-01-10 00:00:00-05:00,298.77534835896216,303.8242947018731,294.14153766971515,303.3898620605469,44289500,0.0,0.0
2022-01-11 00:00:00-05:00,302.53061283786786,305.64876956592934,299.1614480285225,304.0752258300781,29386800,0.0,0.0
2022-01-12 00:00:00-05:00,308.60289772987363,312.2134078663537,306.10253873709456,307.2513427734375,34372200,0.0,0.0
2022-01-13 00:00:00-05:00,309.3752235502706,309.77103274969136,293.47541923124135,294.2477111816406,45366000,0.0,0.0
2022-01-14 00:00:00-05:00,293.71676410090123,300.0593155927295,293.2340742667173,299.4607849121094,39846400,0.0,0.0
2022-01-18 00:00:00-05:00,293.5428791020165,299.074483415104,291.2935289246399,292.1720275878906,42333200,0.0,0.0
2022-01-19 00:00:00-05:00,295.6860659770476,303.0422523236715,292.2203574511124,292.8285217285156,45933900,0.0,0.0
2022-01-20 00:00:00-05:00,298.3698641905101,300.8605304633222,290.71441143988926,291.1584777832031,35380700,0.0,0.0
2022-01-21 00:00:00-05:00,292.21077366823675,293.5815962967534,285.3758691298615,285.7813415527344,57984400,0.0,0.0
2022-01-24 00:00:00-05:00,282.08388134377833,286.82386842126607,266.49297997417904,286.1094970703125,85731500,0.0,0.0
2022-01-25 00:00:00-05:00,281.42744884707827,284.77731721920185,275.2973119894379,278.5023498535156,72848600,0.0,0.0
2022-01-26 00:00:00-05:00,297.32728711362313,297.81964019269344,282.88521491771667,286.43780517578125,90428900,0.0,0.0
2022-01-27 00:00:00-05:00,292.1817275159188,296.66107253209896,287.615472429576,289.4593505859375,53481300,0.0,0.0
2022-01-28 00:00:00-05:00,289.83598367673676,297.80036690903785,284.25608969363947,297.5879821777344,49743700,0.0,0.0
2022-01-31 00:00:00-05:00,298.25405611410014,301.56530125918164,295.7633601067022,300.2137756347656,46444500,0.0,0.0
2022-02-01 00:00:00-05:00,299.66348813934843,299.87587283189384,294.56628497930495,298.07061767578125,40950400,0.0,0.0
2022-02-02 00:00:00-05:00,298.9104284628024,304.21035194352163,298.1863939124947,302.6078186035156,36636000,0.0,0.0
2022-02-03 00:00:00-05:00,298.77533651263883,300.4551171262544,289.57526968626684,290.82061767578125,43730000,0.0,0.0
2022-02-04 00:00:00-05:00,289.816480606518,298.1090843769786,289.5847990266699,295.3481140136719,35096500,0.0,0.0
2022-02-07 00:00:00-05:00,295.57022651592763,297.18239363022644,289.5172787684884,290.53094482421875,28533300,0.0,0.0
2022-02-08 00:00:00-05:00,290.8206174669248,294.9814013715594,289.5656357153874,294.0160217285156,32421200,0.0,0.0
2022-02-09 00:00:00-05:00,299.14215544071413,301.1308349501558,296.74803301981893,300.4357604980469,31284700,0.0,0.0
2022-02-10 00:00:00-05:00,293.5140327543915,298.4181483420068,290.2896683057425,291.9114990234375,45386200,0.0,0.0
2022-02-11 00:00:00-05:00,292.6933981582962,293.755321446796,284.03394330282464,284.8255615234375,39175600,0.0,0.0
2022-02-14 00:00:00-05:00,283.599498987924,286.4860034605709,281.263297311286,284.78692626953125,36359500,0.0,0.0
2022-02-15 00:00:00-05:00,289.6235605596376,290.38618927733245,286.7370553493468,290.067626953125,27058300,0.0,0.0
2022-02-16 00:00:00-05:00,288.635864710569,291.0543038082839,284.09887060149885,289.72900390625,29982100,0.62,0.0
2022-02-17 00:00:00-05:00,286.6914169855192,287.1170646088115,280.53892237568306,281.2451171875,32461600,0.0,0.0
2022-02-18 00:00:00-05:00,283.48945825392775,284.2730302677064,276.9693549958802,278.5364990234375,34264000,0.0,0.0
2022-02-22 00:00:00-05:00,275.702080365006,282.02872584374245,275.2183925047165,278.3333435058594,41736100,0.0,0.0
2022-02-23 00:00:00-05:00,280.7130382995433,282.1834680729997,270.9619054573808,271.1263427734375,37811200,0.0,0.0
2022-02-24 00:00:00-05:00,263.61957404294975,285.5306287899003,262.6618519792794,284.9792175292969,56989700,0.0,0.0
2022-02-25 00:00:00-05:00,285.5112545529005,287.92001039879176,282.135093565402,287.6104431152344,32546700,0.0,0.0
2022-02-28 00:00:00-05:00,284.7083218045915,289.38076267083534,283.44106207991604,289.04217529296875,34627500,0.0,0.0
2022-03-01 00:00:00-05:00,286.73006922709993,290.1836065695197,282.6187236828731,285.327392578125,31217800,0.0,0.0
2022-03-02 00:00:00-05:00,285.7240737108103,291.63475461259384,284.118256021791,290.3965148925781,31873000,0.0,0.0
2022-03-03 00:00:00-05:00,293.0084173965025,293.2405780996094,284.4567908872236,286.26580810546875,27314500,0.0,0.0
2022-03-04 00:00:00-05:00,284.6889381946854,286.01423787839684,277.80122950255003,280.4034423828125,32356500,0.0,0.0
2022-03-07 00:00:00-05:00,279.1169100246889,280.23906938127266,269.4431530078945,269.8107604980469,43157200,0.0,0.0
